"Área";"Responsável";"Indicador";"Impacto DIRETO";"Tipo N";"Meta";"Resultado";"Mês texto";"Ano";"Status";"Comentários";"Ações"
"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Abril";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Maio";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Junho";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Julho";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Agosto";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Setembro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Outubro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Novembro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Total de paradas por máquina x dias da máquina parada Mês​";"Disponibilidade de Máq.";"N2/N3";"";"";"Dezembro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"33";"Janeiro";"2026";"Indefinido";"Manutenções Preventivas planejadas foram realizadas";"Continuar com o plano de preventivas programadas no sistema / Seguir com  os ajustes  junto a produção e ajuda dos lideres"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"36";"Fevereiro";"2026";"Indefinido";"Foi atendido 100% da programação prevista.";"XXX"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"108";"Março";"2026";"Indefinido";"Programado um total de 109 preventivas no mês, e atendido 108 programações, a preventiva da máquina S015 não foi realizada por conta da alta demanda de produção (Grelha).";"S015 já no radar para realizarmos a preventiva que ficou pendente."

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Abril";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Maio";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Junho";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Julho";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Agosto";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Setembro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Outubro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Novembro";"2026";"-";"0";"0"

"Manutenção";"Alex Rodrigues";"Manutenção Preventivas Mês";"Disponibilidade de Máq.";"N2/N3";"S/ Meta";"-";"Dezembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"0.538205980066445";"Janeiro";"2026";"Ñ Atingido";"Indicador de entrega impactado pelo período de férias coletivas.​
Pedidos colocados em meses anteriores, não consideraram os 20 dias de coletivas​
17% dos materiais não entregues estavam confirmados entre 02/01 e 10/01.";"Alinhar e definir plano de entrega mensal junto a equipe de Planejamento e Suprimentos GHT com o objetivo de obter a maior disponibilidade possível de produtos BIZA no CD-HP."

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"0.770212765957447";"Fevereiro";"2026";"Ñ Atingido";"Indicador de entrega com melhor desempenho em Fev/26 favorecido por menos linhas confirmadas com entrega em Fev/26 (96 linhas) bem como entregas antecipadas nos meses anteriores.";"Acompanhar / Revisar junto equipe de Planejamento GHT itens que necessitam antecipações / confirmações de entrega dentro do mês.
Follow semanal com foco no planejamento de estoque com o objetivo de aumentar a disponibilidade de produtos BIZA para vendas imediatas."

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"0.667567567567568";"Março";"2026";"Ñ Atingido";"Foco no mês nas entregas de itens antigos, buscando reduzir a carteira de itens Passivos de 2025.​
Com 165 linhas antigas entregues, ficou uma pendência maior em itens dentro do prazo.";"Priorizar dentro do plano de entrega de Abr/26 o máximo possível dos itens antigos com o objetivo de zerar a carteira de passivos."

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Abril";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Maio";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Junho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Julho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Agosto";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Setembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Outubro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Novembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Performance de entregas BIZA (Pedidos entregues no prazo)​";"Prazo de Entrega";"N3";"0.78";"-";"Dezembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"0.871323529411765";"Janeiro";"2026";"Atingido";"Foco nas entregas de itens do plano mensal​
Atualizações das prioridades dos itens na fábrica ajudando na qualidade de entrega dos produtos";"Identificar OFs na fábrica dos itens críticos e do plano com a missão de entregar os itens que estão com datas confirmadas no mês."

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"0.84390243902439";"Fevereiro";"2026";"Atingido";"33 itens planejados e não entregue.​
4 itens não entregues por problema de qualidade de material​
2 itens não entregues por falta/atraso de MP​
5 itens com negociações gerenciais para produção em mar/26.​
22 itens com pendências de produção / Terceiros";"Priorizar e acompanhar itens críticos confirmados no plano de produção.​
Programar e reportar acompanhamento semanal de itens antigos para entregar os mesmos no mês de Mar/26."

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"0.82089552238806";"Março";"2026";"Atingido";"Mês de Mar/26 com mudança na estrutura do SPR para emissão de OFs impactando diretamente na análise do plano mensal, porém com a evolução do projeto APS para ajudar no planejamento e Sequenciamento da fábrica.​
Definido o plano de entrega do mês com base nos itens passivos da carteira com OC emitidas até final de Nov/25.";"Identificar na produção as OFs antigas, mostrando a prioridade em cada processo produtivo e minimizando o passivo da carteira.​"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Abril";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Maio";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Junho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Julho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Agosto";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Setembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Outubro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Novembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Programação de entrega Mensal​";"Salário Variável";"N2/N3";"0.7001";"-";"Dezembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Janeiro";"2026";"Indefinido";"Aumento na entrega de itens de estoque.​ Entrega de 61% dos itens sendo Vendidos e Estoque Zero";"Priorizar entrega de itens Estoque Zero para melhorar a disponibilidade de estoque no CD-HP."

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Fevereiro";"2026";"Indefinido";"Entrega de itens vendidos / Zerados se mantendo em torno de 60%​
Carteira com itens zero reduzindo conforme ações junto a produção";"Identificar na produção itens críticos / plano de produção conforme diretriz da diretoria com o intuito de reduzir a quantidade de itens antigos na carteira."

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"S/ Meta";"S/ Meta";"Março";"2026";"Indefinido";"Mês de mar/26 com maior número de entregas de itens (22 dias úteis)​
62% de entrega entre itens Vendidos e Estoque Zero mantendo a média de entrega.​
40% da carteira BIZA são de itens Estoque Zero e comportamento Irregular.";"Manter prioridade de entrega em itens Estoque zero, tendo o devido alinhamento com equipe de Planjemento/Suprimentos GHT dos itens mais críticos de entrega."

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Abril";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Maio";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Junho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Julho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Agosto";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Setembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Outubro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Novembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Itens entregues por Prioridade";"Prazo de Entrega";"N2/N3";"-";"-";"Dezembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"55";"Janeiro";"2026";"Indefinido";"Expectativa de aumento na capacidade produtiva com novas contratações e reestruturação do segundo turno. ​
Novas contrações que eram para Jan/26 foram declinadas e processo deve ser reiniciado. ";"Foco no atendimento ao plano Mensal com base nas prioridades definidas.​
Atualizar datas de entrega no sistema com base no plano para as devidas ações de planejamento sejam executadas (Análises de prioridades e reposição de estoque)."

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"44";"Fevereiro";"2026";"Indefinido";"Foco no atendimento de itens críticos e Estoque Zero, reduzindo a quantidade de itens OTIF pendentes.";"Aumentar capacidade produtiva da fábrica (Novas contratações em andamento) para aumentar o Output de materiais, buscando reduzir cada vez mais os atrasos junto à Vale bem como aumentar a disponibilidade de produtos BIZA em estoque."

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"37";"Março";"2026";"Indefinido";"Diminuição da quantidade de itens menores que 30 dias para atendimento ao OTIF.";"Alinhamento com comercial para atendimento a itens críticos a Vale.​"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Abril";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Maio";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Junho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Julho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Agosto";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Setembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Outubro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Novembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira inferior a 30 dias (Últimos 12 meses)";"Prazo de Entrega";"N2";"S/ Meta";"-";"Dezembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"0.760736196319018";"Janeiro";"2026";"Ñ Atingido";"Priorizações na produção para atendimento a itens críticos.";"Identificar na produção e no plano Mensal de Entregas BIZA, os itens críticos alinhados para faturamento dentro do mês atual."

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"0.63265306122449";"Fevereiro";"2026";"Ñ Atingido";"Definido junto a equipe de Planejamento GHT a divisão de produtos Regulares e Irregulares e definindo estratégias de planejamento dos produtos de forma mais assertiva.";"Priorizar itens críticos conforme alinhamento em reunião semanal – FUP BIZA."

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"0.565891472868217";"Março";"2026";"Ñ Atingido";"Grande quantidade de itens vendidos entregues no mês de março.​";"Alinhamento com o comercial dos itens mais críticos a Vale, dando a devida prioridade de produção conforme possível e fazendo follows de entrega semanais. "

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Abril";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Maio";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Junho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Julho";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Agosto";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Setembro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Outubro";"2026";"-";"0";"0"

"PCP";"Rodrigo Gustavo";"Status OTIF VALE em carteira";"Prazo de Entrega";"N2";"0.9";"-";"Novembro";"2026";"-";"0";"0"

